33134,144,1
44902,36,3
54433,425,3
38118,319,2
27834,347,3
98288,150,2
23601,328,2
97362,236,2
38116,145,2
18109,404,1
78213,335,3
36602,1,1
57638,169,2
96722,153,3
2141,385,3
48111,170,2
61356,436,1
97005,437,1
2035,123,1
75202,437,2
23601,430,1
80907,113,3
30303,29,1
30161,232,3
12485,203,2
18421,165,2
14850,359,3
94104,22,2
17255,71,1
83704,318,1
85003,296,2
72401,285,1
63132,350,2
47408,267,2
40202,133,2
55723,402,1
48235,304,3
36049,213,1
94108,355,2
78741,304,1
14901,357,1
62522,46,3
95926,97,2
92111,380,1
21201,33,3
7662,363,2
28655,291,2
37620,424,2
22903,184,3
78205,378,1
90017,143,3
84116,12,2
72211,373,2
90017,233,1
2852,282,3
67218,193,3
30303,418,3
10013,209,3
6103,119,2
80111,433,2
60523,345,3
27801,263,3
68874,50,1
71280,253,2
64106,344,2
20005,187,2
36732,323,1
94621,239,2
21212,422,1
51528,232,3
75159,225,2
77063,23,3
48075,15,2
31405,401,2
60062,202,1
36272,260,2
63130,193,1
82003,340,3
10011,77,2
94612,216,2
93301,124,3
42301,63,1
98203,425,2
53801,211,3
30097,315,3
45895,350,3
31201,416,1
6830,120,3
58642,164,1
66757,215,3
19108,258,3
33478,225,2
89119,321,3
10011,137,3
78229,35,1
98036,305,3
44132,424,2
58102,309,2
31401,253,2
95354,332,2
27504,335,1
77351,43,1
60606,101,1
43085,211,3
83445,244,1
27406,125,3
15212,3,1
2141,378,2
94621,128,1
5034,26,2
10019,332,1
75643,326,2
2035,218,3
57070,120,3
60946,53,1
19711,153,2
33566,85,2
92614,420,2
83318,325,3
29582,249,1
10994,161,2
80302,317,1
16644,61,2
52402,114,1
97038,192,1
54835,439,2
35476,203,1
10019,277,2
30139,407,2
98109,189,1
77095,291,1
46567,133,3
61087,42,3
27573,210,1
68501,434,1
38855,438,2
44131,91,2
36201,427,1
35203,432,1
74105,371,1
22401,432,1
26335,196,2
91801,314,2
64078,438,3
63104,150,3
73052,279,3
32202,273,2
44125,325,3
46802,361,2
55119,290,2
19108,122,1
10013,150,3
60173,207,3
33321,440,1
66604,81,2
11743,209,2
23666,340,3
27604,104,1
60525,429,2
2129,161,3
54155,350,2
90017,390,2
77092,207,1
36107,346,1
60605,284,3
1581,175,2
10018,312,3
1840,304,1
62864,83,3
80010,288,1
60618,57,1
44109,106,2
32960,213,2
75074,414,3
40509,344,1
77581,15,2
80863,343,2
95020,16,3
68873,185,3
42003,121,1
27055,267,1
75204,414,3
33923,362,2
65791,312,3
10016,429,2
92009,273,1
55343,289,3
47374,411,1
67218,162,1
73102,85,3
49503,349,1
50401,164,3
27573,3,2
11238,408,1
70171,348,3
67446,58,1
33178,354,1
87112,373,1
49307,346,3
33145,67,2
30097,376,1
81611,429,3
2192,418,3
2864,185,3
8110,364,2
91502,105,2
63043,13,2
89119,207,1
48075,168,1
33901,295,3
36351,364,1
2110,389,2
72638,317,2
67501,356,2
53207,240,3
47408,181,1
70112,266,3
6457,215,3
1830,352,2
75202,297,2
98029,108,3
61944,164,3
1608,284,2
48219,263,1
74469,259,1
21201,180,2
15203,328,1
53188,69,1
45140,292,3
59311,426,2
2382,229,3
74467,136,2
76233,319,3
90017,195,1
19106,255,2
75207,389,2
90026,13,1
49774,70,2
37315,288,2
10601,261,2
32459,185,1
19123,369,3
58793,365,1
28779,123,1
6905,279,2
32277,319,3
63101,147,1
48093,278,1
60607,90,3
78061,203,1
33131,281,3
78942,205,1
75208,15,1
28001,423,2
2769,335,3
76148,21,1
27513,26,1
2129,221,1
43604,414,3
63129,377,2
20692,29,1
49503,116,1
43054,4,1
98168,158,1
92614,76,3
29210,45,1
30305,278,1
18109,391,2
90291,377,3
54911,73,1
27701,335,3
78550,300,2
97005,137,2
50266,313,2
46601,424,1
7866,99,3
2141,383,1
92020,84,3
62522,391,1
28202,295,3
30071,117,2
39211,281,2
33176,259,3
77040,40,2
75051,10,2
19403,304,3
29169,393,2
55415,325,3
28202,304,1
98037,273,1
75757,93,3
40391,288,1
10601,345,2
95610,351,2
32145,157,1
32202,82,3
1730,344,3
99201,373,2
75601,202,1
52001,289,3
30305,314,2
90045,58,2
42223,217,3
72058,209,1
29565,47,3
30071,239,1
63101,282,1
19108,416,3
79906,137,2
29673,421,1
75219,414,2
10013,285,2
10022,60,1
30344,227,2
42167,314,3
10013,363,1
67202,402,2
39571,110,1
53202,106,3
75601,233,3
24382,396,3
56320,249,2
61607,286,1
10956,217,3
54302,419,3
52776,154,3
75247,441,2
31401,10,1
76107,189,3
40391,346,1
8108,285,2
74106,56,1
10013,212,1
12010,90,1
41011,192,1
6096,208,2
42726,430,1
12207,139,1
29532,154,3
96314,308,1
75234,184,2
45011,256,1
22070,189,1
27801,8,2
88125,219,2
8817,201,3
30308,55,1
75007,302,1
46278,59,1
14216,243,2
61820,425,2
78014,360,2
34994,21,3
28677,443,2
40299,323,2
25901,420,2
66605,40,1
95231,297,1
12721,367,3
24701,151,2
10013,3,2
14450,286,2
53202,48,1
48381,280,1
33619,65,2
92770,85,2
8215,298,2
62234,288,1
60099,34,3
33946,15,3
3103,424,2
55344,201,2
62701,39,2
23223,342,2
2129,255,2
38110,385,1
55025,167,2
95050,334,2
48219,400,3
80219,227,2
19711,431,3
77033,334,3
1105,334,3
49093,321,1
92705,365,1
92801,213,3
13202,296,2
90017,245,1
28202,155,3
73843,403,3
92010,349,1
95957,430,3
34756,72,2
10003,235,3
95376,317,2
90017,384,1
36104,415,1
89101,378,1
20032,19,2
21234,199,1
19103,410,2
2141,402,2
33169,142,1
3278,62,3
78550,96,1
95134,73,3
75202,369,1
25301,83,2
30071,84,2
16735,83,3
73102,142,1
90045,129,1
90248,406,1
37211,205,3
12207,27,2
28202,290,1
44128,59,1
49343,85,1
85339,37,1
57791,404,2
95131,188,1
71109,340,1
32064,324,1
14808,152,1
94107,147,2
97303,70,1
10013,110,1
45402,67,1
27282,99,2
47807,159,1
54301,72,3
14620,221,2
20904,174,3
11743,179,3
60008,394,3
28105,107,2
33830,149,3
36602,360,2
44446,391,3
80112,37,2
23502,442,3
93268,161,1
24504,126,1
2141,26,1
6511,112,1
44702,101,3
37207,243,1
55415,237,3
44125,140,1
23464,156,1
49015,257,2
94108,421,2
44128,335,3
53216,174,1
78217,359,1
48706,311,3
94539,102,3
5301,348,3
61257,370,3
97402,55,1
6995,339,3
2173,39,2
77520,244,2
29615,68,2
95401,337,1
78258,108,2
11235,293,2
32808,432,2
2048,411,3
32256,148,2
45402,431,2
29501,68,3
22980,152,3
94583,143,1
7112,363,1
60540,143,2
80205,293,1
79035,78,2
90805,156,3
92117,375,1
63043,235,2
56301,281,2
17111,429,3
90017,224,1
58078,60,1
95814,145,2
36005,16,2
95113,227,2
20815,157,2
77002,33,3
11413,187,1
2129,410,3
84770,326,3
75039,34,3
7087,228,3
8753,85,2
64623,315,3
92065,37,2
30260,400,2
8021,251,1
12207,174,3
37172,315,3
68132,188,3
49689,210,1
29201,152,2
47710,105,2
8102,405,1
92614,242,1
25301,367,1
1720,130,2
2903,328,2
55415,162,2
2895,225,2
72616,166,3
2141,308,3
10011,245,3
65051,193,1
75204,99,3
60172,212,3
97223,49,3
84107,213,3
20014,397,2
21629,276,1
11357,21,3
85027,254,1
71018,162,2
79601,259,1
20005,176,1
60016,219,1
93534,207,2
37212,266,2
71201,86,1
54725,220,3
80202,119,2
75040,429,3
78147,364,2
34652,57,1
95659,340,2
98168,328,2
30830,191,2
21663,41,2
25882,120,3
76567,187,3
20020,239,1
70814,443,1
20004,164,1
30309,143,3
55422,411,2
85008,49,3
27604,22,1
63954,48,3
54130,126,2
90044,30,2
61265,366,1
33172,115,3
15201,236,1
50309,136,3
91324,213,2
94112,48,3
45388,63,3
30339,99,1
32801,15,1
60617,79,2
77074,65,3
19103,96,1
21045,49,1
2114,321,2
91762,60,1
92614,104,2
53704,116,3
19301,323,1
60406,258,1
5254,404,3
15222,155,3
68771,297,3
75234,152,3
7450,329,1
60187,369,3
95054,356,3
18040,100,1
60062,131,3
93647,166,2
89503,295,2
4841,54,3
10007,414,3
43609,252,1
93721,200,3
17101,185,2
34619,83,3
38110,125,3
7304,252,3
49686,88,3
30606,70,3
33141,147,2
10013,100,1
59230,206,3
27870,152,3
32216,208,1
22401,64,1
32216,88,2
70506,205,2
78401,76,1
42003,385,3
76801,57,3
33702,426,3
93455,194,3
60607,123,3
98101,88,2
48933,188,3
91766,205,3
33128,313,1
60607,333,1
43201,320,2
33128,157,3
21146,61,1
92392,169,3
28210,241,1
78476,312,1
77515,320,3
48548,429,3
92801,310,3
64106,306,1
75038,185,1
6108,52,1
60005,429,3
2154,381,3
7501,393,1
60004,72,2
66044,183,3
42101,282,2
60654,249,3
16879,158,3
20005,388,2
1730,319,1
27954,276,3
53203,326,1
63301,305,2
13224,94,3
97502,179,1
10004,408,1
23502,251,2
30080,287,3
7087,105,1
75287,262,2
40203,269,2
84106,266,2
46311,225,2
95202,103,1
55045,77,3
33145,435,1
48131,153,2
94612,442,2
8723,31,3
8360,232,3
95814,238,3
11432,93,2
37620,393,3
84655,430,1
30245,406,2
95401,47,1
55422,1,2
60505,309,2
1608,34,2
78240,240,2
24266,56,2
73750,256,2
43604,171,2
10016,436,1
63141,17,2
53559,297,3
40180,60,3
10038,101,3
77378,233,2
19146,358,2
33614,435,2
33128,1,2
94612,15,3
43085,266,2
93307,86,2
75211,440,1
48226,278,2
6473,216,3
93901,249,3
23219,197,1
99336,25,3
7728,160,1
55303,347,3
32801,423,3
33311,254,1
32789,276,2
28307,305,3
42240,322,2
85701,444,2
7065,62,1
95688,129,1
17339,17,1
25301,379,1
78418,300,1
8822,326,1
89501,381,3
76571,346,3
95129,306,2
33614,375,2
46052,194,2
32064,62,1
19714,91,1
48075,353,1
56001,250,1
33144,157,3
29210,413,3
92501,377,1
84066,384,1
27530,110,1
7065,221,3
35806,32,1
36303,371,3
62258,387,1
25704,412,2
71838,410,3
77063,274,3
44276,4,3
43609,89,2
84111,238,1
48502,314,3
59427,51,3
77021,230,1
96813,44,2
2601,338,2
37115,264,1
27924,345,2
91711,5,1
79720,207,2
90017,30,2
28105,407,1
1701,227,2
21217,307,1
68370,401,1
28801,252,1
97913,372,3
20014,234,1
29902,247,3
48651,200,2
91324,37,1
37659,355,3
29687,201,3
75951,209,2
47802,416,3
55427,98,1
92121,421,3
54952,295,1
27801,272,1
14450,339,1
11793,230,2
94104,350,3
77093,311,2
15904,441,3
99613,324,3
28328,397,2
49774,107,1
6604,398,2
37211,283,2
30329,380,2
23502,315,2
47201,102,3
43215,403,2
3101,143,3
48607,204,3
50322,129,3
7002,384,2
59801,237,1
94103,30,1
7071,384,1
35222,402,3
55057,375,1
45808,184,3
87102,8,2
28202,412,3
93117,214,2
44115,125,2
39201,432,3
1103,133,3
2852,229,2
21044,178,2
6320,312,2
74116,294,2
60631,161,2
46225,432,1
48134,401,2
90017,442,2
49503,204,1
55102,206,1
90802,277,3
99359,231,3
20200,23,1
18101,444,3
32501,162,3
8068,59,2
23219,439,2
30071,74,2
37201,308,1
92701,415,3
48226,265,3
57235,308,2
47562,194,3
15201,374,3
1103,132,2
62401,377,1
19947,112,2
27587,80,3
90007,194,1
32771,391,1
80302,347,2
22186,345,3
27612,202,1
10016,142,1
61356,19,3
61230,176,3
20036,288,1
79101,201,2
10452,24,3
92614,251,3
46563,102,3
95131,381,2
53203,307,2
85012,251,1
32750,350,1
29201,9,1
8102,119,1
65626,186,2
93550,152,2
11357,259,1
15857,364,2
2192,8,1
77002,242,2
1730,318,1
31082,341,3
30303,351,3
78501,21,2
99777,394,1
7052,301,1
82003,109,2
95630,209,1
2110,127,3
28429,94,1
45402,153,3
56625,25,2
22075,54,3
98036,224,3
73109,363,1
94520,30,2
87106,36,2
75204,53,3
40374,70,2
6450,343,2
60173,216,3
44131,235,3
90248,193,1
48607,230,3
29620,159,3
44305,228,3
70514,273,2
33884,15,3
12210,117,2
45406,64,2
77701,274,1
80202,292,1
48879,183,2
48034,333,2
95076,66,2
52803,355,2
78213,212,3
55904,1,2
75240,159,2
72212,234,1
30303,371,3
72201,264,2
37929,352,1
19714,331,3
78748,195,2
76541,331,1
77901,413,1
10013,262,3
77337,381,3
71301,75,3
8861,122,2
8012,107,1
19108,233,2
90017,208,2
95030,125,1
12603,186,2
13202,351,2
80903,114,1
92805,299,3
49505,150,1
39180,16,3
7032,166,1
21531,17,2
98201,376,2
76903,113,1
27986,276,3
98055,104,2
96813,378,2
8805,307,3
10523,235,1
80112,439,3
75060,31,3
55902,424,2
85034,56,1
37219,349,1
77099,191,3
2038,423,3
97205,367,1
95926,424,2
7102,40,3
30303,87,2
43469,332,2
7446,227,3
19103,390,3
2905,380,3
56482,206,2
95814,73,2
48104,296,1
64105,362,2
61101,209,1
12180,153,2
35816,144,3
80221,393,1
44312,282,1
94104,212,1
62959,405,2
63901,271,3
8901,90,2
55401,46,3
62301,157,3
64106,102,2
22075,205,1
44663,63,3
52209,347,1
46220,40,2
4401,90,1
10036,147,1
18706,15,1
60409,345,2
21044,210,2
24060,155,1
60047,327,1
94952,17,3
42726,351,2
46987,439,2
19131,33,2
84058,227,2
18706,288,3
31791,50,1
63101,403,1
33937,409,2
53207,116,3
92632,355,2
17332,332,3
44308,188,1
27203,297,2
33131,192,1
95054,164,3
98007,139,1
6492,329,2
16920,389,3
95401,393,3
85705,184,3
10016,39,1
53704,224,2
27608,22,2
54913,210,2
78205,31,2
46601,138,3
4930,18,2
90291,415,2
13202,303,1
71601,72,2
91740,3,1
26415,216,3
32809,95,3
97204,193,2
32207,157,3
13904,175,3
30303,130,2
2215,180,1
73601,195,2
84701,340,3
75234,385,1
99801,239,3
93304,411,2
67401,410,1
92805,101,1
27909,272,2
2081,48,3
14608,190,3
27525,291,3
64068,36,2
98801,78,3
53085,393,1
29210,343,1
26241,105,3
79901,346,2
27801,10,2
99733,290,3
17101,22,3
68969,390,2
91766,104,2
44677,341,2
23502,180,3
50613,439,3
39759,123,1
60527,128,3
61401,182,1
60457,184,3
76010,149,3
70458,73,2
48823,181,2
71601,386,2
31901,287,1
91403,112,2
19107,222,2
39211,354,1
53718,256,2
45321,341,1
98109,261,3
78476,441,1
14172,96,2
98109,273,2
32751,365,1
62450,262,2
90025,305,1
35601,431,1
51537,229,3
84111,323,2
93422,162,3
98109,83,1
95817,135,3
52338,431,1
97501,140,1
10011,76,3
90290,257,2
78701,17,1
8501,142,3
80014,251,1
23803,389,1
10011,293,1
48607,429,1
14202,179,1
22306,68,3
33483,5,1
30303,160,3
11501,156,1
75247,126,1
33401,150,3
6450,61,1
85901,250,1
43081,152,2
92111,336,3
29730,192,3
95814,264,1
17779,285,1
17042,399,1
32771,174,3
35222,438,2
32803,157,1
40507,354,2
53151,53,3
97536,341,3
49031,147,1
20004,157,1
84104,313,3
92392,239,2
97218,60,2
93215,71,2
70814,233,2
1566,201,3
89501,77,1
28676,220,2
16501,299,3
27252,393,2
71052,40,3
91766,234,1
57279,338,2
78476,332,3
42701,301,3
80302,150,1
90401,134,1
58102,171,3
71601,316,3
94403,26,3
79410,60,2
75212,39,2
44114,329,3
55343,343,1
8854,147,2
48075,395,3
6897,224,3
98201,407,2
75074,137,2
70805,153,3
48219,265,3
12901,364,2
98110,119,3
2910,166,2
6475,401,3
10007,432,1
38128,238,3
48708,126,2
95113,384,1
7305,418,1
6712,271,3
55369,148,1
33619,121,1
75501,9,3
63779,163,2
56001,410,3
68501,123,2
8540,278,3
49855,67,1
82939,100,2
62522,46,1
67491,439,3
13502,231,3
18602,62,1
22020,241,3
72301,72,2
74044,38,3
60062,302,2
62450,10,1
62901,414,3
53216,376,1
43602,181,1
17109,373,1
6062,169,2
17815,236,3
79924,410,3
94070,190,2
11223,1,3
40299,312,1
75202,92,3
61081,208,2
19131,350,2
48933,220,1
33309,308,3
89015,437,2
33634,413,3
36602,130,1
97761,32,2
23834,367,1
63401,282,1
10601,314,3
2160,401,2
77478,78,2
75216,30,1
10016,148,1
45417,150,3
98208,348,3
8102,334,2
11530,133,2
74722,299,2
15221,221,1
37210,240,1
28202,378,2
97205,1,1
47095,300,2
54481,372,2
80221,236,1
84642,293,3
29646,306,1
54460,439,2
14626,234,1
1862,162,1
83702,286,1
10007,387,3
11716,92,1
20767,183,1
30303,410,3
50309,387,3
10013,1,3
99206,190,1
30338,168,3
99201,181,3
80634,106,1
11101,163,2
33602,195,3
58506,140,3
10001,68,2
94103,398,2
92718,145,3
34665,49,3
10016,303,1
46050,272,1
62301,369,3
77025,105,3
30830,241,1
81401,108,1
40202,39,1
88201,171,1
64106,291,3
35004,211,1
10022,320,1
26505,138,2
39201,171,3
10598,245,2
1803,358,1
76039,195,1
71457,224,3
19103,396,3
11743,51,2
63052,221,1
32129,34,1
56349,159,2
92111,129,1
33012,207,2
61242,335,3
53207,6,1
77478,389,1
12601,248,3
90040,65,1
20705,334,3
80211,355,1
19403,40,1
44512,334,1
2914,103,3
20892,20,2
47305,155,3
90017,342,3
30303,233,1
30084,196,1
91752,147,1
45407,117,2
80020,17,2
95113,344,3
78476,249,2
47620,277,2
17307,113,1
91403,412,2
42372,305,2
77006,402,3
90040,146,2
93307,78,1
94583,293,1
7102,280,1
33062,115,3
97498,208,2
94539,252,1
46225,174,2
75240,369,3
66215,421,1
85008,136,3
68102,369,2
28461,338,1
38606,112,2
93550,295,1
10950,8,2
75247,100,2
45202,138,3
62208,378,1
10013,83,3
33401,336,3
52401,206,3
99504,133,2
33912,362,1
45202,8,2
30303,265,1
78258,343,2
18109,323,3
45662,9,1
37212,92,2
7203,55,3
8901,347,1
22090,261,1
38117,120,1
48075,20,2
92041,371,3
36264,287,2
94612,221,1
55016,326,1
29488,434,2
2401,250,3
97205,173,3
13439,318,1
36441,281,3
33602,305,3
94403,441,3
16301,379,1
56368,427,2
63301,246,2
98101,191,3
28262,121,2
64110,64,3
14608,342,2
94520,154,2
66215,249,3
79762,425,2
33634,48,2
63084,290,1
97205,184,3
68154,115,3
28202,216,2
68901,276,1
90040,315,3
45647,121,1
33901,145,1
53202,330,1
21201,19,3
53151,155,3
77565,76,1
94066,2,2
1752,83,3
33634,444,1
48057,254,2
96067,3,2
10036,313,2
7601,224,1
6410,174,3
76301,84,2
33901,43,3
79927,66,3
30058,215,2
76308,76,1
39213,113,3
2148,400,1
94306,130,3
49239,421,2
68004,105,1
72734,221,1
39168,128,2
54952,126,2
45202,316,2
30906,335,2
84116,24,3
10013,361,3
12729,374,1
15904,428,2
78756,48,1
10920,50,1
44403,314,2
78701,402,1
60457,62,2
49347,155,1
43614,272,1
21202,295,1
11734,107,3
48009,10,2
19108,94,2
14450,410,3
66210,414,3
89501,69,3
36542,183,3
10021,182,1
56292,360,3
20785,48,3
7450,250,3
33128,216,1
95054,149,1
8360,84,3
32688,247,2
90723,122,1
33323,171,3
37207,83,2
98801,388,2
30577,401,3
98402,242,1
43215,420,2
97062,1,2
33383,328,2
98106,47,1
73750,375,2
19107,93,3
73056,330,2
21202,173,2
55060,79,1
11206,137,3
47346,46,3
85034,232,1
33963,215,1
10007,138,2
29902,187,3
66771,22,1
76102,62,2
16052,38,1
95110,107,2
15206,412,1
62853,273,1
43604,308,3
10523,277,2
43081,184,2
42133,190,3
77485,394,2
62960,241,3
72421,236,3
66210,69,2
90017,163,2
44485,243,3
53004,281,3
2174,94,2
99201,170,2
60960,256,1
63557,314,2
32541,235,2
63042,424,2
92111,385,2
55402,131,1
98109,443,1
61078,156,1
85016,114,3
22021,346,1
76102,222,3
67342,332,2
93035,5,3
39201,86,1
48607,422,3
35563,346,3
2186,26,2
36330,90,1
55902,430,3
43160,270,2
99202,200,1
80216,172,2
32801,253,3
11530,140,1
68669,229,2
19403,124,2
88101,128,3
97205,356,3
28621,134,2
92770,214,2
94124,95,2
36610,108,1
40299,239,2
21701,338,3
90405,251,2
73102,45,3
11612,321,3
7701,200,2
55722,264,2
94612,272,1
40160,296,2
48603,56,3
10003,88,3
10007,310,1
40507,243,3
2192,97,1
33131,140,2
53202,228,2
18106,63,1
98037,316,3
33607,303,2
98188,398,3
42355,171,3
72901,152,1
94568,261,3
85269,426,3
37072,326,3
72205,202,1
94612,116,3
62533,191,3
77056,106,2
72210,375,2
27317,229,3
29841,305,1
94143,285,2
46915,126,1
66901,200,3
28306,153,2
14723,393,2
48823,53,3
47167,11,2
76010,398,2
50560,329,1
94545,278,2
42156,434,2
16602,198,3
95926,178,3
85034,444,2
10952,259,2
48219,364,3
77701,433,3
19801,241,1
80639,122,2
95817,334,3
33937,27,3
91204,304,2
80480,256,2
80920,49,1
43081,30,2
67417,366,1
77378,274,1
67202,126,1
60148,201,2
28801,237,3
19020,441,2
77995,45,2
97370,235,3
84104,89,1
77656,115,3
63555,294,2
92801,255,2
95670,256,2
15203,393,3
73160,4,2
43215,423,3
57762,203,1
33131,162,2
61257,443,3
97401,126,3
92103,334,3
93924,178,2
53718,257,1
30303,217,2
44305,299,2
12822,345,2
33311,85,2
94041,116,1
33610,381,1
7002,257,3
68134,177,1
2169,321,1
55121,272,3
21045,323,2
77006,159,3
47246,181,2
85712,92,2
98648,300,2
64106,345,1
72415,144,2
78582,257,1
27514,110,2
93721,164,1
77640,242,3
33301,196,3
78476,98,2
26003,163,2
94612,50,1
30067,300,3
8872,353,3
43604,53,2
27703,408,1
55415,50,3
2129,330,2
95624,27,1
65610,337,1
23226,92,3
29621,174,2
11357,91,1
30329,249,2
36014,25,1
98109,162,2
33065,368,1
97321,171,3
4408,217,1
30209,248,1
48075,128,2
25301,73,3
48076,180,3
15212,247,1
35816,390,1
98121,175,2
44304,11,1
29841,382,1
38115,205,2
44512,165,2
43555,395,2
91750,59,1
53202,380,2
40507,290,1
68102,172,2
96814,230,1
68114,124,1
39201,188,1
37211,120,2
89501,118,3
63011,190,3
35611,145,2
51234,120,1
11530,44,3
48075,229,3
37601,204,3
35071,387,2
60099,173,1
95814,209,2
79414,149,2
72638,422,2
38049,416,1
10014,421,2
45123,157,3
19131,22,3
96813,89,1
73601,187,1
10011,242,1
5403,367,2
21202,402,2
11530,234,2
8104,105,2
31206,347,3
31009,397,1
56482,219,1
48092,118,3
19108,426,1
35209,187,1
55769,407,3
18640,239,3
85034,150,1
89431,164,1
21090,86,2
33383,153,2
42713,47,2
18640,4,1
75149,293,2
21201,29,1
76634,426,3
38915,426,3
18840,171,1
8232,169,1
91723,212,3
78550,366,3
28433,398,1
20191,320,1
37201,199,3
3833,208,2
60176,195,3
46350,169,2
98801,92,3
52251,384,1
49315,207,1
67880,23,2
13697,125,2
29730,140,1
96130,358,2
77803,243,3
18101,256,3
79701,46,3
66215,260,2
87501,393,2
78332,227,2
87501,290,2
59851,411,2
63130,205,3
65605,426,1
10013,149,1
10003,355,3
95219,342,1
32097,379,1
12207,117,2
33610,77,3
76705,228,1
78212,269,2
43604,96,2
13815,73,2
28105,47,1
11734,406,2
60061,429,2
48433,370,3
6854,323,3
89109,243,2
80239,113,1
14482,349,3
72801,182,3
49503,135,2
21202,338,2
19088,275,1
1862,299,2
85016,136,1
21117,169,2
54512,287,3
26710,31,2
75070,31,3
94107,253,2
62901,53,1
34652,3,3
20770,170,2
60605,192,2
40242,382,3
71647,232,3
64050,188,2
97223,67,2
60013,186,3
95131,179,2
16214,14,3
14620,147,2
49715,82,1
78759,296,2
76147,38,3
2141,248,3
44509,239,3
14450,387,3
21202,410,3
2081,186,2
49503,298,1
63108,289,1
84642,125,1
2192,174,2
35203,253,1
76010,158,2
2814,400,2
84104,433,1
44114,61,3
78550,34,3
13066,110,1
11530,29,1
70114,340,3
63366,202,2
76541,147,1
43950,137,3
35816,421,1
94612,210,1
43215,256,3
48746,434,1
96911,387,2
17102,149,1
10022,434,3
30303,14,3
99202,330,3
92320,332,1
10452,131,3
33901,322,1
14202,408,3
81435,360,3
16803,109,1
56551,424,3
18640,104,2
10016,79,1
2895,388,2
90017,240,1
24360,188,3
6103,177,2
33030,86,1
76201,88,3
7446,213,3
8014,303,2
94509,196,1
37929,414,1
17747,333,2
60540,264,3
62567,437,1
77493,80,1
90232,160,1
12345,279,1
7042,184,2
11746,342,1
72211,423,1
48933,388,2
34622,231,2
94704,254,2
19403,300,3
80634,109,2
90723,118,1
19108,45,2
38606,6,2
71101,338,2
90017,371,2
92117,121,1
95742,43,2
99701,290,1
78476,356,3
75240,98,2
56001,275,2
7102,444,3
82003,24,2
97404,78,1
93304,185,3
68801,180,1
75034,59,2
65065,396,3
27401,62,2
21076,367,3
60617,83,3
20817,280,3
64106,187,1
75023,186,3
6995,316,1
35222,230,3
60606,127,1
99503,195,1
94107,54,3
42701,102,3
89883,306,3
85256,370,1
61257,366,1
42001,67,3
62638,388,2
47150,232,1
29601,99,3
27801,135,1
95120,58,1
96002,57,3
71070,94,2
13676,71,3
14611,165,3
77478,30,3
86326,177,3
91730,301,1
37929,61,3
84119,245,1
17109,382,1
39401,22,1
80202,34,1
98022,402,2
46341,117,2
85032,226,1
70802,103,3
74120,429,1
72201,156,1
90210,185,1
34642,188,1
94612,339,2
61367,42,2
63556,204,1
91941,269,2
19108,55,3
19108,209,2
94143,280,2
17101,317,2
48607,30,2
30338,221,3
27406,380,3
35023,238,2
23185,258,1
48823,25,1
48933,387,2
19103,253,3
95062,72,1
11743,109,1
74146,428,2
49958,48,3
10016,191,2
89041,45,3
13901,401,2
98029,318,1
70501,15,3
24382,121,1
7071,147,3
53151,58,1
40507,335,2
3851,293,1
7109,354,3
54601,151,2
19108,127,1
87111,33,3
30097,20,2
8102,78,3
80209,147,3
46076,412,3
73102,156,1
36602,36,1
3909,70,1
60606,211,3
97205,286,3
92507,297,2
35242,191,1
54911,277,2
30071,14,3
73601,252,2
94301,247,1
6902,114,1
2141,139,2
30341,333,2
57633,420,3
1109,130,1
92507,91,2
48219,172,3
65761,322,3
95060,292,3
20877,91,1
53202,304,3
95401,131,2
95926,328,3
1801,158,1
11743,225,2
47802,166,2
95054,274,2
91731,372,3
63043,321,3
55429,75,3
22090,33,1
20009,367,1
91505,214,2
24088,154,3
7102,44,1
54180,210,2
8260,167,1
7728,379,3
48302,423,3
94124,43,1
77026,160,2
92117,191,1
78654,175,1
92677,297,3
74105,376,3
92111,425,1
80112,69,2
43602,252,1
93065,217,2
33128,212,3
79601,371,2
8232,71,2
39507,339,1
58425,273,3
30303,324,3
91711,177,3
61042,242,3
10022,229,2
95325,258,2
43950,395,3
90013,1,2
60134,133,2
5446,280,3
11716,318,2
68501,163,3
48227,399,2
23454,222,2
39201,204,1
78756,73,3
83702,119,3
29910,222,2
16601,443,3
10013,179,1
93307,279,3
97639,211,2
43081,257,2
65804,261,2
57102,66,1
54520,197,3
93307,63,1
91303,93,1
93704,379,3
48302,101,3
75202,51,2
95603,414,2
73128,415,1
14202,130,1
35816,159,1
15904,349,3
3820,345,2
31701,326,1
6492,123,1
22110,266,2
35077,237,3
35222,302,3
2852,396,3
45324,260,3
16803,61,2
21701,314,2
57102,78,1
2141,65,3
33401,116,1
37086,153,1
85282,52,2
66207,146,1
78744,69,2
6103,373,2
6492,116,1
48075,375,2
33178,247,3
10038,335,1
31709,172,2
21875,387,3
30303,318,1
20770,244,2
1103,2,3
85034,245,2
85701,27,3
30269,293,2
66214,430,1
73501,251,1
91605,8,2
4092,269,2
56540,350,1
64628,347,1
18612,226,2
10025,386,3
56482,124,1
47374,282,2
56623,147,2
24011,31,1
94107,68,1
8102,421,2
31201,23,2
10018,368,2
2142,19,1
63748,164,1
47404,401,1
33478,59,3
39531,419,2
94612,222,3
44305,402,2
15017,124,2
1752,436,1
27834,15,1
20005,211,1
53225,105,3
49849,11,1
23847,70,2
75158,31,2
27603,86,2
10011,233,1
85041,29,2
37174,110,2
37917,45,3
